[DATA]
Test: 21
Test type: Wheel tracker test - right wheel
Test date: 7/21/2022
Test time: 2:34:13 PM

Mode: Water
Pre-conditioning: 30 min
Zero passes: 2
Pause: 0 min
Passes: 25000
Expected rut depth: 12.50 mm

Speed: 52 p/min
Temperature: 50.0 °C

[RESULTS]
END TEST STOP
Temperature exceed limits! 
Pre-conditioning: 0:30:00
Passes: 20454
Rut depth: 12.68 mm
Std deviation: 2.44 mm
SIP passes: 16312
FAIL passes: 20452

[GRAPHINFO]
Axis0=6;2;20454;0
Axis1=2;-0.01;12.69;255
Reverse=0;1
Graph1=0;1

[GRAPHSTRAIGHT]
Straight1=1;1.57845E-004;2.45157E+000;65280
Straight2=1;1.49292E-003;-1.93256E+001;65280

[GRAPHSYMBOL]
1192	2.02	50.0
1194	2.03	50.0
1196	2.03	50.0
1198	2.03	50.0
1200	2.04	50.0
1202	2.03	50.0
1204	2.03	50.0
1206	2.04	50.0
1208	2.04	50.0
1210	2.04	50.0
1212	2.04	50.0
1214	2.04	50.0
1216	2.04	50.0
1218	2.04	50.0
1220	2.05	50.0
1222	2.05	50.0
1224	2.05	50.0
1226	2.05	49.9
1228	2.05	49.9
1230	2.05	49.9
1232	2.05	49.9
1234	2.05	49.9
1236	2.05	49.9
1238	2.06	49.9
1240	2.06	49.9
1242	2.06	49.9
1244	2.06	49.9
1246	2.06	49.9
1248	2.06	49.9
1250	2.07	49.9
1252	2.06	49.9
1254	2.06	49.9
1256	2.07	49.9
1258	2.07	49.9
1260	2.07	49.9
1262	2.07	49.9
1264	2.07	49.9
1266	2.08	49.9
1268	2.07	49.9
1270	2.07	49.9
1272	2.08	49.9
1274	2.08	49.9
1276	2.08	49.9
1278	2.08	49.9
1280	2.08	49.9
1282	2.08	49.9
1284	2.08	49.9
1286	2.08	49.9
1288	2.08	49.9
1290	2.08	49.9
1292	2.09	49.9
1294	2.09	49.9
1296	2.09	49.9
1298	2.09	49.9
1300	2.09	49.9
1302	2.09	49.9
1304	2.09	49.9
1306	2.10	49.9
1308	2.10	49.9
1310	2.10	49.9
1312	2.10	49.9
1314	2.10	49.9
1316	2.10	49.9
1318	2.10	49.9
1320	2.11	49.9
1322	2.10	49.9
1324	2.11	49.9
1326	2.11	49.9
1328	2.11	49.9
1330	2.11	49.9
1332	2.11	49.9
1334	2.12	49.9
1336	2.12	49.9
1338	2.12	49.9
1340	2.12	49.9
1342	2.11	49.9
1344	2.12	49.9
1346	2.12	49.9
1348	2.12	49.9
1350	2.12	49.9
1352	2.12	49.9
1354	2.13	49.9
1356	2.13	49.9
1358	2.13	49.9
1360	2.13	49.9
1362	2.13	49.9
1364	2.13	49.9
1366	2.13	49.9
1368	2.13	49.9
1370	2.13	49.9
1372	2.13	49.9
1374	2.14	49.9
1376	2.14	49.9
1378	2.14	49.9
1380	2.13	49.9
1382	2.13	49.9
1384	2.14	49.9
1386	2.13	49.9
1388	2.14	49.9
1390	2.14	49.9
1392	2.14	49.9
1394	2.14	49.9
1396	2.14	49.9
1398	2.14	49.9
1400	2.14	49.9
1402	2.14	49.9
1404	2.15	49.9
1406	2.15	49.9
1408	2.15	49.9
1410	2.15	49.9
1412	2.15	49.9
1414	2.16	49.9
1416	2.15	49.9
1418	2.16	49.9
1420	2.16	49.9
1422	2.16	49.9
1424	2.15	49.9
1426	2.17	49.9
1428	2.16	49.9
1430	2.16	49.9
1432	2.16	49.9
1434	2.16	49.9
1436	2.16	49.9
1438	2.16	49.9
1440	2.16	49.9
1442	2.17	49.9
1444	2.17	49.9
1446	2.17	49.9
1448	2.17	49.9
1450	2.17	49.9
1452	2.17	49.9
1454	2.17	49.9
1456	2.17	49.9
1458	2.17	49.9
1460	2.17	49.9
1462	2.17	49.9
1464	2.17	49.9
1466	2.18	49.9
1468	2.18	49.9
1470	2.17	49.9
1472	2.17	49.9
1474	2.18	49.9
1476	2.18	49.9
1478	2.18	49.9
1480	2.18	49.9
1482	2.19	49.9
1484	2.19	49.9
1486	2.19	49.9
1488	2.18	49.9
1490	2.18	49.9
1492	2.19	49.9
1494	2.19	50.0
1496	2.19	50.0
1498	2.19	50.0
1500	2.19	50.0
1502	2.19	50.0
1504	2.19	50.0
1506	2.20	50.0
1508	2.19	50.0
1510	2.19	50.0
1512	2.20	50.0
1514	2.19	50.0
1516	2.19	50.0
1518	2.20	50.0
1520	2.20	50.0
1522	2.19	50.0
1524	2.20	50.0
1526	2.20	50.0
1528	2.20	50.0
1530	2.20	50.0
1532	2.21	50.0
1534	2.20	50.0
1536	2.21	50.0
1538	2.20	50.0
1540	2.21	50.0
1542	2.20	50.0
1544	2.21	50.0
1546	2.21	50.0
1548	2.21	50.0
1550	2.21	50.0
1552	2.21	50.0
1554	2.21	50.0
1556	2.21	50.0
1558	2.21	50.0
1560	2.22	50.0
1562	2.22	50.0
1564	2.22	50.0
1566	2.22	50.0
1568	2.22	50.0
1570	2.22	50.0
1572	2.22	50.0
1574	2.22	50.0
1576	2.22	50.1
1578	2.22	50.1
1580	2.22	50.1
1582	2.22	50.1
1584	2.22	50.1
1586	2.23	50.1
1588	2.22	50.1
1590	2.22	50.1
1592	2.23	50.1
1594	2.22	50.1
1596	2.22	50.1
1598	2.23	50.1
1600	2.23	50.1
1602	2.23	50.1
1604	2.23	50.1
1606	2.23	50.1
1608	2.23	50.1
1610	2.24	50.1
1612	2.23	50.1
1614	2.23	50.1
1616	2.23	50.1
1618	2.24	50.1
1620	2.24	50.1
1622	2.24	50.1
1624	2.25	50.1
1626	2.25	50.1
1628	2.24	50.1
1630	2.24	50.1
1632	2.24	50.1
1634	2.24	50.1
1636	2.25	50.1
1638	2.24	50.1
1640	2.25	50.1
1642	2.25	50.1
1644	2.25	50.1
1646	2.25	50.1
1648	2.25	50.1
1650	2.26	50.1
1652	2.26	50.1
1654	2.26	50.1
1656	2.25	50.1
1658	2.26	50.1
1660	2.25	50.1
1662	2.26	50.1
1664	2.27	50.1
1666	2.26	50.1
1668	2.26	50.1
1670	2.27	50.1
1672	2.26	50.1
1674	2.27	50.1
1676	2.26	50.1
1678	2.27	50.1
1680	2.27	50.1
1682	2.27	50.1
1684	2.27	50.1
1686	2.28	50.1
1688	2.27	50.1
1690	2.27	50.1
1692	2.27	50.1
1694	2.27	50.1
1696	2.27	50.1
1698	2.28	50.1
1700	2.28	50.1
1702	2.28	50.1
1704	2.28	50.1
1706	2.28	50.1
1708	2.28	50.1
1710	2.28	50.1
1712	2.28	50.1
1714	2.28	50.1
1716	2.28	50.1
1718	2.28	50.1
1720	2.28	50.1
1722	2.29	50.1
1724	2.29	50.1
1726	2.29	50.1
1728	2.29	50.1
1730	2.28	50.1
1732	2.29	50.1
1734	2.28	50.1
1736	2.29	50.1
1738	2.29	50.1
1740	2.29	50.1
1742	2.29	50.1
1744	2.30	50.1
1746	2.29	50.1
1748	2.30	50.1
1750	2.29	50.1
1752	2.30	50.1
1754	2.30	50.1
1756	2.30	50.1
1758	2.30	50.1
1760	2.30	50.1
1762	2.30	50.1
1764	2.31	50.1
1766	2.31	50.1
1768	2.31	50.1
1770	2.31	50.1
1772	2.31	50.1
1774	2.31	50.1
1776	2.31	50.1
1778	2.31	50.1
1780	2.31	50.1
1782	2.32	50.1
1784	2.31	50.1
1786	2.31	50.1
1788	2.32	50.1
1790	2.32	50.1
1792	2.33	50.1
1794	2.32	50.1
1796	2.33	50.1
1798	2.32	50.1
1800	2.32	50.1
1802	2.33	50.1
1804	2.32	50.1
1806	2.32	50.1
1808	2.32	50.1
1810	2.33	50.1
1812	2.32	50.1
1814	2.33	50.1
1816	2.32	50.1
1818	2.33	50.1
1820	2.33	50.1
1822	2.33	50.1
1824	2.34	50.1
1826	2.34	50.1
1828	2.34	50.1
1830	2.33	50.1
1832	2.34	50.1
1834	2.34	50.1
1836	2.34	50.1
1838	2.34	50.1
1840	2.34	50.1
1842	2.34	50.1
1844	2.34	50.1
1846	2.35	50.1
1848	2.34	50.1
1850	2.35	50.1
1852	2.34	50.1
1854	2.34	50.1
1856	2.35	50.1
1858	2.35	50.1
1860	2.34	50.1
1862	2.35	50.1
1864	2.35	50.1
1866	2.35	50.1
1868	2.35	50.1
1870	2.34	50.1
1872	2.35	50.1
1874	2.35	50.1
1876	2.35	50.1
1878	2.35	50.1
1880	2.36	50.1
1882	2.36	50.1
1884	2.35	50.1
1886	2.36	50.1
1888	2.36	50.1
1890	2.36	50.1
1892	2.36	50.1
1894	2.36	50.1
1896	2.36	50.1
1898	2.36	50.1
1900	2.36	50.1
1902	2.36	50.1
1904	2.36	50.1
1906	2.36	50.1
1908	2.37	50.1
1910	2.37	50.1
1912	2.37	50.1
1914	2.37	50.1
1916	2.37	50.1
1918	2.37	50.1
1920	2.37	50.1
1922	2.38	50.1
1924	2.38	50.1
1926	2.38	50.1
1928	2.37	50.1
1930	2.38	50.1
1932	2.38	50.1
1934	2.38	50.1
1936	2.38	50.1
1938	2.38	50.1
1940	2.39	50.1
1942	2.38	50.1
1944	2.39	50.1
1946	2.39	50.1
1948	2.39	50.1
1950	2.39	50.1
1952	2.39	50.1
1954	2.39	50.1
1956	2.39	50.1
1958	2.39	50.1
1960	2.39	50.1
1962	2.40	50.1
1964	2.40	50.1
1966	2.39	50.1
1968	2.39	50.1
1970	2.39	50.1
1972	2.39	50.1
1974	2.39	50.1
1976	2.40	50.1
1978	2.40	50.1
1980	2.41	50.1
1982	2.40	50.1
1984	2.41	50.1
1986	2.40	50.1
1988	2.41	50.1
1990	2.41	50.1
1992	2.41	50.1
1994	2.41	50.1
1996	2.41	50.1
1998	2.41	50.1
2000	2.41	50.1
2002	2.41	50.1
2004	2.41	50.1
2006	2.42	50.1
2008	2.41	50.1
